INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-08-17T12:00:00-00:00,2022-08-17T13:00:00-00:00,2022-08-17,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,91.90359,83
2022-08-17T07:00:00-00:00,2022-08-17T08:00:00-00:00,2022-08-17,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,94.97537,83
2022-08-18T00:00:00-00:00,2022-08-18T01:00:00-00:00,2022-08-17,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,196.0377,83
2022-08-17T23:00:00-00:00,2022-08-18T00:00:00-00:00,2022-08-17,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,172.0339,83
2022-08-17T20:00:00-00:00,2022-08-17T21:00:00-00:00,2022-08-17,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,128.90517,83
2022-08-17T16:00:00-00:00,2022-08-17T17:00:00-00:00,2022-08-17,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,83.75331,83
2022-08-17T15:00:00-00:00,2022-08-17T16:00:00-00:00,2022-08-17,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,87.22805,83
2022-08-18T02:00:00-00:00,2022-08-18T03:00:00-00:00,2022-08-17,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,316.3924,83
2022-08-17T19:00:00-00:00,2022-08-17T20:00:00-00:00,2022-08-17,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,109.74984,83
2022-08-17T10:00:00-00:00,2022-08-17T11:00:00-00:00,2022-08-17,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,88.727,83
2022-08-18T06:00:00-00:00,2022-08-18T07:00:00-00:00,2022-08-17,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,106.97777,83
2022-08-18T04:00:00-00:00,2022-08-18T05:00:00-00:00,2022-08-17,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,159.51183,83
2022-08-17T22:00:00-00:00,2022-08-17T23:00:00-00:00,2022-08-17,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,160.3232,83
2022-08-18T01:00:00-00:00,2022-08-18T02:00:00-00:00,2022-08-17,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,280.21765,83
2022-08-17T17:00:00-00:00,2022-08-17T18:00:00-00:00,2022-08-17,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,86.69098,83
2022-08-17T08:00:00-00:00,2022-08-17T09:00:00-00:00,2022-08-17,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,93.1677,83
2022-08-17T09:00:00-00:00,2022-08-17T10:00:00-00:00,2022-08-17,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,90.50934,83
2022-08-18T05:00:00-00:00,2022-08-18T06:00:00-00:00,2022-08-17,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,120,83
2022-08-17T11:00:00-00:00,2022-08-17T12:00:00-00:00,2022-08-17,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,89.09357,83
2022-08-17T14:00:00-00:00,2022-08-17T15:00:00-00:00,2022-08-17,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,95.14921,83
2022-08-17T21:00:00-00:00,2022-08-17T22:00:00-00:00,2022-08-17,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,148.66144,83
2022-08-17T13:00:00-00:00,2022-08-17T14:00:00-00:00,2022-08-17,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,118.72527,83
2022-08-18T03:00:00-00:00,2022-08-18T04:00:00-00:00,2022-08-17,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,205.08273,83
2022-08-18T05:00:00-00:00,2022-08-18T06:00:00-00:00,2022-08-17,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,84
2022-08-18T02:00:00-00:00,2022-08-18T03:00:00-00:00,2022-08-17,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-9.01718,84
2022-08-17T14:00:00-00:00,2022-08-17T15:00:00-00:00,2022-08-17,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.20746,84
2022-08-18T06:00:00-00:00,2022-08-18T07:00:00-00:00,2022-08-17,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.47629,84
2022-08-17T09:00:00-00:00,2022-08-17T10:00:00-00:00,2022-08-17,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.89604,84
2022-08-17T07:00:00-00:00,2022-08-17T08:00:00-00:00,2022-08-17,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.51287,84
2022-08-18T04:00:00-00:00,2022-08-18T05:00:00-00:00,2022-08-17,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.77433,84
2022-08-18T00:00:00-00:00,2022-08-18T01:00:00-00:00,2022-08-17,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,84
2022-08-17T23:00:00-00:00,2022-08-18T00:00:00-00:00,2022-08-17,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-9.1178,84
2022-08-17T19:00:00-00:00,2022-08-17T20:00:00-00:00,2022-08-17,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-7.06789,84
2022-08-17T16:00:00-00:00,2022-08-17T17:00:00-00:00,2022-08-17,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-4.82419,84
2022-08-17T08:00:00-00:00,2022-08-17T09:00:00-00:00,2022-08-17,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.93168,84
2022-08-18T03:00:00-00:00,2022-08-18T04:00:00-00:00,2022-08-17,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-5.25012,84
2022-08-17T20:00:00-00:00,2022-08-17T21:00:00-00:00,2022-08-17,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-8.77844,84
2022-08-17T15:00:00-00:00,2022-08-17T16:00:00-00:00,2022-08-17,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.7857,84
2022-08-17T12:00:00-00:00,2022-08-17T13:00:00-00:00,2022-08-17,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.73523,84
2022-08-17T10:00:00-00:00,2022-08-17T11:00:00-00:00,2022-08-17,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.54123,84
2022-08-17T17:00:00-00:00,2022-08-17T18:00:00-00:00,2022-08-17,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,84
2022-08-17T18:00:00-00:00,2022-08-17T19:00:00-00:00,2022-08-17,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-6.23779,84
2022-08-18T01:00:00-00:00,2022-08-18T02:00:00-00:00,2022-08-17,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,84
2022-08-17T22:00:00-00:00,2022-08-17T23:00:00-00:00,2022-08-17,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-9.12239,84
2022-08-17T11:00:00-00:00,2022-08-17T12:00:00-00:00,2022-08-17,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.7573,84
2022-08-17T21:00:00-00:00,2022-08-17T22:00:00-00:00,2022-08-17,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-9.4846,84
2022-08-17T13:00:00-00:00,2022-08-17T14:00:00-00:00,2022-08-17,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.11602,84
2022-08-18T05:00:00-00:00,2022-08-18T06:00:00-00:00,2022-08-17,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T04:00:00-00:00,2022-08-18T05:00:00-00:00,2022-08-17,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T14:00:00-00:00,2022-08-17T15:00:00-00:00,2022-08-17,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T16:00:00-00:00,2022-08-17T17:00:00-00:00,2022-08-17,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T19:00:00-00:00,2022-08-17T20:00:00-00:00,2022-08-17,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T22:00:00-00:00,2022-08-17T23:00:00-00:00,2022-08-17,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T00:00:00-00:00,2022-08-18T01:00:00-00:00,2022-08-17,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T06:00:00-00:00,2022-08-18T07:00:00-00:00,2022-08-17,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T10:00:00-00:00,2022-08-17T11:00:00-00:00,2022-08-17,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T18:00:00-00:00,2022-08-17T19:00:00-00:00,2022-08-17,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T21:00:00-00:00,2022-08-17T22:00:00-00:00,2022-08-17,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T01:00:00-00:00,2022-08-18T02:00:00-00:00,2022-08-17,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T02:00:00-00:00,2022-08-18T03:00:00-00:00,2022-08-17,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T07:00:00-00:00,2022-08-17T08:00:00-00:00,2022-08-17,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T23:00:00-00:00,2022-08-18T00:00:00-00:00,2022-08-17,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T09:00:00-00:00,2022-08-17T10:00:00-00:00,2022-08-17,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T11:00:00-00:00,2022-08-17T12:00:00-00:00,2022-08-17,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T12:00:00-00:00,2022-08-17T13:00:00-00:00,2022-08-17,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T15:00:00-00:00,2022-08-17T16:00:00-00:00,2022-08-17,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T03:00:00-00:00,2022-08-18T04:00:00-00:00,2022-08-17,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T13:00:00-00:00,2022-08-17T14:00:00-00:00,2022-08-17,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T17:00:00-00:00,2022-08-17T18:00:00-00:00,2022-08-17,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T20:00:00-00:00,2022-08-17T21:00:00-00:00,2022-08-17,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-17T08:00:00-00:00,2022-08-17T09:00:00-00:00,2022-08-17,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,85
2022-08-18T12:00:00-00:00,2022-08-18T13:00:00-00:00,2022-08-18,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,95.4407,86
2022-08-18T19:00:00-00:00,2022-08-18T20:00:00-00:00,2022-08-18,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,90.02906,86
2022-08-18T22:00:00-00:00,2022-08-18T23:00:00-00:00,2022-08-18,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,131.47227,86
2022-08-19T01:00:00-00:00,2022-08-19T02:00:00-00:00,2022-08-18,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,201.83,86
2022-08-19T03:00:00-00:00,2022-08-19T04:00:00-00:00,2022-08-18,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,181.56929,86
2022-08-18T20:00:00-00:00,2022-08-18T21:00:00-00:00,2022-08-18,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,104.92926,86
2022-08-19T00:00:00-00:00,2022-08-19T01:00:00-00:00,2022-08-18,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,161.25243,86
2022-08-19T04:00:00-00:00,2022-08-19T05:00:00-00:00,2022-08-18,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,146.52264,86
2022-08-18T09:00:00-00:00,2022-08-18T10:00:00-00:00,2022-08-18,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,96.53774,86
2022-08-18T10:00:00-00:00,2022-08-18T11:00:00-00:00,2022-08-18,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,91.89032,86
2022-08-18T13:00:00-00:00,2022-08-18T14:00:00-00:00,2022-08-18,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,119.19199,86
2022-08-18T17:00:00-00:00,2022-08-18T18:00:00-00:00,2022-08-18,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,80.21879,86
2022-08-19T05:00:00-00:00,2022-08-19T06:00:00-00:00,2022-08-18,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,107.72341,86
2022-08-18T16:00:00-00:00,2022-08-18T17:00:00-00:00,2022-08-18,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,78.16253,86
2022-08-18T21:00:00-00:00,2022-08-18T22:00:00-00:00,2022-08-18,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,105,86
2022-08-18T08:00:00-00:00,2022-08-18T09:00:00-00:00,2022-08-18,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,96.41758,86
2022-08-18T15:00:00-00:00,2022-08-18T16:00:00-00:00,2022-08-18,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,81.75313,86
2022-08-18T18:00:00-00:00,2022-08-18T19:00:00-00:00,2022-08-18,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,87.57,86
2022-08-18T23:00:00-00:00,2022-08-19T00:00:00-00:00,2022-08-18,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,138.71747,86
2022-08-19T06:00:00-00:00,2022-08-19T07:00:00-00:00,2022-08-18,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,103.76421,86
2022-08-18T07:00:00-00:00,2022-08-18T08:00:00-00:00,2022-08-18,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,98.15399,86
2022-08-18T14:00:00-00:00,2022-08-18T15:00:00-00:00,2022-08-18,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,90.56873,86
2022-08-18T11:00:00-00:00,2022-08-18T12:00:00-00:00,2022-08-18,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,92.21464,86
2022-08-19T02:00:00-00:00,2022-08-19T03:00:00-00:00,2022-08-18,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,250,86
2022-08-18T13:00:00-00:00,2022-08-18T14:00:00-00:00,2022-08-18,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T19:00:00-00:00,2022-08-18T20:00:00-00:00,2022-08-18,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T20:00:00-00:00,2022-08-18T21:00:00-00:00,2022-08-18,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.84803,87
2022-08-18T22:00:00-00:00,2022-08-18T23:00:00-00:00,2022-08-18,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.43682,87
2022-08-19T02:00:00-00:00,2022-08-19T03:00:00-00:00,2022-08-18,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T10:00:00-00:00,2022-08-18T11:00:00-00:00,2022-08-18,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,1.73308,87
2022-08-18T12:00:00-00:00,2022-08-18T13:00:00-00:00,2022-08-18,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,1.31553,87
2022-08-18T15:00:00-00:00,2022-08-18T16:00:00-00:00,2022-08-18,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T16:00:00-00:00,2022-08-18T17:00:00-00:00,2022-08-18,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T18:00:00-00:00,2022-08-18T19:00:00-00:00,2022-08-18,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T07:00:00-00:00,2022-08-18T08:00:00-00:00,2022-08-18,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.24705,87
2022-08-19T01:00:00-00:00,2022-08-19T02:00:00-00:00,2022-08-18,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-19T04:00:00-00:00,2022-08-19T05:00:00-00:00,2022-08-18,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-19T05:00:00-00:00,2022-08-19T06:00:00-00:00,2022-08-18,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T08:00:00-00:00,2022-08-18T09:00:00-00:00,2022-08-18,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.76513,87
2022-08-18T21:00:00-00:00,2022-08-18T22:00:00-00:00,2022-08-18,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-10.91425,87
2022-08-19T00:00:00-00:00,2022-08-19T01:00:00-00:00,2022-08-18,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,1.53991,87
2022-08-18T23:00:00-00:00,2022-08-19T00:00:00-00:00,2022-08-18,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.27071,87
2022-08-19T06:00:00-00:00,2022-08-19T07:00:00-00:00,2022-08-18,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-19T03:00:00-00:00,2022-08-19T04:00:00-00:00,2022-08-18,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T11:00:00-00:00,2022-08-18T12:00:00-00:00,2022-08-18,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,1.70897,87
2022-08-18T14:00:00-00:00,2022-08-18T15:00:00-00:00,2022-08-18,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
2022-08-18T17:00:00-00:00,2022-08-18T18:00:00-00:00,2022-08-18,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,87
